City,State,Total_Rev_Prog_Desc
SPRINGFIELD,PA,1947610.0
SPRINGFIELD,TN,1063110.0
SPRINGFIELD,VA,5971158.0
SPRINGFIELD,VT,515100.0
SPRINGTOWN,TX,531110.0
SPRINGVALE,ME,900099.0
SPRINGVILLE,NY,2966319.0
SPRUCE CREEK,PA,900099.0
SPRUCE PINE,NC,4546321.0
ST ALBANS,NY,611710.0
ST ALBANS,VT,2751129.0
ST ANTHONY,MN,900099.0
ST AUGUSTINE,FL,14516659.0
ST BONAS,NY,900099.0
ST BONIFACIUS,MN,900099.0
ST CATHARINE,KY,623000.0
ST CHARLES,IL,3135608.0
ST CHARLES,MO,1072730.0
ST CLAIRSVILLE,OH,900099.0
ST CLAIRSVLE,OH,1338300.0
ST CLOUD,MN,1153100.0
ST CROIX,VI,1235910.0
ST CROIX FLS,WI,2794699.0
ST DAVIDS,PA,511120.0
ST FRANCIS,KS,623000.0
ST FRANCIS,MN,713990.0
ST GEORGE,UT,3906210.0
ST HELENA IS,SC,900099.0
ST HELENS,OR,1155380.0
ST JAMES,NY,1129820.0
ST JOHN,IN,1222860.0
ST JOHN,KS,541900.0
ST JOHN,VI,621300.0
ST JOHNS,FL,900099.0
ST JOHNSBURY,VT,5079197.0
ST JOSEPH,MI,6336266.0
ST JOSEPH,MO,900099.0
ST LOUIS,MO,22833336.0
ST LOUIS PARK,MN,10667325.0
ST LOUISVILLE,OH,611710.0
ST MARIES,ID,900099.0
ST MARTIN,MN,900099.0
ST MARTINVLLE,LA,2055519.0
ST MARYS,OH,1245110.0
ST MARYS,PA,2945489.0
ST MATTHEWS,SC,531110.0
ST NAZIANZ,WI,900099.0
ST PAUL,MN,34535260.0
ST PETE BEACH,FL,1234710.0
ST PETER,MN,900099.0
ST PETERS,MO,2601809.0
ST PETERSBURG,FL,30618870.0
ST ROBERT,MO,900099.0
ST ROSE,LA,611600.0
ST SIMONS IS,GA,3648700.0
ST THOMAS,PA,621910.0
ST THOMAS,VI,942110.0
STAATSBURG,NY,1834630.0
STACY,MN,541700.0
STACYVILLE,IA,623000.0
STAFFORD,KS,623000.0
STAFFORD,TX,1524199.0
STAFFORD,VA,6134379.0
STAFFORD SPGS,CT,621910.0
STAHLSTOWN,PA,900099.0
STAMFORD,CT,23271360.0
STAMFORD,NY,1611289.0
STANBERRY,MO,1184300.0
STANFORD,CA,3312007.0
STANFORD,KY,900099.0
STANHOPE,NJ,900099.0
STANLEY,VA,624200.0
STANLEY,WI,900099.0
STANTON,CA,623000.0
STANTON,IA,1524199.0
STANWOOD,WA,3860098.0
STAPLES,MN,621110.0
STAR LAKE,NY,1431209.0
STAR PRAIRIE,WI,110000.0
STARKSBORO,VT,721214.0
STARKVILLE,MS,3527139.0
STATE CENTER,IA,1010099.0
STATE COLLEGE,PA,15700732.0
STATEN ISLAND,NY,25617772.0
STATESBORO,GA,3278679.0
STATESVILLE,NC,6972028.0
STAUNTON,IL,621110.0
STAUNTON,VA,5095647.0
STAYTON,OR,2422308.0
STCHARLES,MO,900099.0
STE GENEVIEVE,MO,624210.0
STEAMBOAT SPR,CO,4369317.0
STEAMBOAT SPRINGS,CO,1244300.0
STEARNS,KY,900099.0
STEELEVILLE,IL,900099.0
STEELVILLE,MO,711300.0
STEILACOOM,WA,900099.0
STENNIS SPACE CENTER,MS,541900.0
STEPHENS CITY,VA,900099.0
STEPHENVILLE,TX,1522209.0
STERLING,CO,900099.0
STERLING,IL,3843609.0
STERLING,KS,1247111.0
STERLING,VA,7207897.0
STERLING HTS,MI,541700.0
STERRETT,AL,1800198.0
STEUBENVILLE,OH,7521084.0
STEVENS,PA,624100.0
STEVENS POINT,WI,12201821.0
STEVENSBURG,VA,812900.0
STEVENSON,WA,900099.0
STEVENSON RANCH,CA,900099.0
STEVENSVILLE,MD,1800198.0
STEVENSVILLE,MT,1800198.0
STEWARTVILLE,MN,2143720.0
STIGLER,OK,1155210.0
STILLWATER,MN,5072000.0
STILLWATER,NY,611710.0
STILLWATER,OK,6046418.0
STILWELL,KS,713990.0
STILWELL,OK,531110.0
STINSON BEACH,CA,1062240.0
STIRLING,NJ,1142710.0
STOCKBRIDGE,GA,4048497.0
STOCKBRIDGE,MA,5211995.0
STOCKBRIDGE,MI,713110.0
STOCKTON,CA,23390022.0
STOCKTON,MO,611600.0
STOKESDALE,NC,1143710.0
STONE CREEK,OH,900099.0
STONE LAKE,WI,624200.0
STONE MOUNTAIN,GA,245100.0
STONE MTN,GA,8586667.0
STONEBORO,PA,1431209.0
STONEHAM,MA,611430.0
STONEVILLE,MS,900099.0
STONEVILLE,NC,900099.0
STONEWOOD,WV,900099.0
STONINGTON,CT,1322900.0
STONINGTON,ME,2094089.0
STONY BROOK,NY,1800198.0
STONY CREEK,CT,711190.0
STONY CREEK,VA,480000.0
STONY POINT,NY,1775430.0
STORM LAKE,IA,3947397.0
STORRS,CT,611710.0
STORRS MANFLD,CT,1338400.0
STORY CITY,IA,3041521.0
STOUGHTON,MA,621000.0
STOUGHTON,WI,2471498.0
STOW,MA,1864210.0
STOW,OH,1337980.0
STOWE,VT,2567840.0
STOYSTOWN,PA,900099.0
STRASBURG,CO,532000.0
STRASBURG,PA,2235619.0
STRASBURG,VA,624200.0
STRATFORD,CT,2752339.0
STRATHAM,NH,900099.0
STRAWBERRY POINT,IA,623000.0
STREAMWOOD,IL,900099.0
STREATOR,IL,711190.0
STREET,MD,1435590.0
STROMSBURG,NE,623000.0
STRONGHURST,IL,623000.0
STRONGSVILLE,OH,3356958.0
STROUDSBURG,PA,6490265.0
STUART,FL,5116539.0
STUART,VA,621400.0
STUARTS DRAFT,VA,900099.0
STUDIO CITY,CA,5723625.0
STUDLEY,VA,900099.0
STURBRIDGE,MA,1441999.0
STURGEON BAY,WI,6748365.0
STURGIS,MI,611710.0
STURGIS,SD,3508579.0
STURTEVANT,WI,561000.0
STUTTGART,AR,900099.0
SUAMICO,WI,900099.0
SUCCASUNNA,NJ,1524509.0
SUDBURY,MA,2136009.0
SUDLERSVILLE,MD,621910.0
SUFFERN,NY,7852657.0
SUFFIELD,CT,1800198.0
SUFFOLK,VA,4183259.0
SUGAR GROVE,IL,1325700.0
SUGAR GROVE,NC,611710.0
SUGAR GROVE,PA,900099.0
SUGAR HILL,NH,900099.0
SUGAR LAND,TX,6633059.0
SUGAR LOAF,NY,900099.0
SUGARCREEK,OH,1511209.0
SUGARLAND,TX,900099.0
SUISUN CITY,CA,1235810.0
SUITE LOO,OH,561000.0
SUITLAND,MD,621910.0
SULLIVAN,IL,1248400.0
SULLIVAN,IN,1335050.0
SULLIVAN,MO,1432099.0
SULLIVAN,NH,711130.0
SULPHUR,OK,900099.0
SULPHUR SPGS,TX,2166309.0
SUMAS,WA,721000.0
SUMMERDALE,AL,611710.0
SUMMERFIELD,NC,1713209.0
SUMMERFIELD,OH,900099.0
SUMMERSVILLE,MO,511110.0
SUMMERSVILLE,WV,2767419.0
SUMMERTON,SC,611600.0
SUMMERVILLE,SC,8764036.0
SUMMIT,NJ,7870505.0
SUMMIT POINT,WV,621910.0
SUMNER,IA,1244400.0
SUMNER,WA,2747349.0
SUMRALL,MS,611600.0
SUMTER,SC,5234741.0
SUN CITY,AZ,1511809.0
SUN CITY CENTER,FL,624120.0
SUN CITY CTR,FL,452000.0
SUN LAKES,AZ,900099.0
SUN PRAIRIE,WI,4571469.0
SUN VALLEY,CA,711110.0
SUN VALLEY,ID,1422320.0
SUNBURY,OH,2136450.0
SUNBURY,PA,813410.0
SUNDANCE,WY,624410.0
SUNDERLAND,MD,812900.0
SUNFIELD,MI,623990.0
SUNLAND,CA,1223030.0
SUNNY ISL BCH,FL,1004213.0
SUNNYSIDE,NY,531110.0
SUNNYSIDE,WA,1233210.0
SUNNYVALE,CA,8692638.0
SUNRISE,FL,8456550.0
SUNSET,UT,624310.0
SUPERIOR,CO,1614039.0
SUPERIOR,WI,7613377.0
SURF CITY,NC,900099.0
SURING,WI,515100.0
SURPRISE,AZ,4460519.0
SURRY,ME,611600.0
SUSQUEHANNA,PA,900099.0
SUSSEX,WI,900099.0
SUTHERLAND,IA,623000.0
SUTHERLIN,OR,624210.0
SUTTER,CA,444100.0
SUTTER CREEK,CA,900099.0
SUTTON,MA,711210.0
SUTTON,WV,611430.0
SUTTONS BAY,MI,512131.0
SUWANEE,GA,5203198.0
SW RANCHES,FL,900099.0
SWAMPSCOTT,MA,3360140.0
SWANQUARTER,NC,485000.0
SWANSEA,IL,1807120.0
SWANSEA,MA,621910.0
SWANTON,OH,623990.0
SWANZEY,NH,900099.0
SWARTHMORE,PA,3411797.0
SWARTZ CREEK,MI,900099.0
SWEDESBORO,NJ,1322640.0
SWEET HOME,OR,1380099.0
SWEETWATER,TN,531110.0
SWITZ CITY,IN,999999.0
SYCAMORE,IL,4053137.0
SYKESVILLE,MD,110000.0
SYLMAR,CA,1797010.0
SYLVA,NC,1142820.0
SYLVANIA,OH,5342058.0
SYOSSET,NY,2856099.0
SYRACUSE,IN,900099.0
SYRACUSE,NY,90164531.0
T OR C,NM,623000.0
TACOMA,WA,39954306.0
TAFT,CA,532000.0
TAFTON,PA,900099.0
TAHLEQUAH,OK,5450059.0
TAHOE CITY,CA,1427890.0
TAHOE VISTA,CA,611110.0
TAKOMA PARK,MD,3784097.0
TALBOTT,TN,532000.0
TALCOTT,WV,111000.0
TALENT,OR,1153111.0
TALKEETNA,AK,1136400.0
TALKING ROCK,GA,624100.0
TALLADEGA,AL,1593331.0
TALLAHASSEE,FL,60471659.0
TALLULAH,LA,623990.0
TALLULAH FLS,GA,1235590.0
TAMA,IA,900099.0
TAMARAC,FL,900099.0
TAMASSEE,SC,721310.0
TAMPA,FL,92339968.0
TAMWORTH,NH,2152819.0
TANGENT,OR,424520.0
TANNERSVILLE,NY,900099.0
TANNERSVILLE,PA,611600.0
TAOS,NM,7031697.0
TAR HEEL,NC,621910.0
TARENTUM,PA,621910.0
TARKIO,MO,900099.0
TARPON SPGS,FL,3297759.0
TARRYTOWN,NY,7979437.0
TARZANA,CA,2847039.0
TAUNTON,MA,4525999.0
TAVARES,FL,2756829.0
TAVERNIER,FL,1012618.0
TAWAS CITY,MI,900099.0
TAX IDENTIFICATION,ID,624410.0
TAYLOR,AZ,531120.0
TAYLOR,MI,2048600.0
TAYLOR,TX,623000.0
TAYLORS,SC,453000.0
TAYLORS FALLS,MN,110000.0
TAYLORSVILLE,IN,900099.0
TAYLORSVILLE,NC,2514188.0
TAYLORSVILLE,UT,611710.0
TAYLORVILLE,IL,900099.0
TAZEWELL,VA,611600.0
TEA,SD,1354800.0
TEANECK,NJ,7942819.0
TECUMSEH,KS,624410.0
TECUMSEH,MI,531110.0
TECUMSEH,NE,624410.0
TEHACHAPI,CA,2246724.0
TELFORD,PA,1524299.0
TELFORD,TN,900099.0
TELL CITY,IN,2679819.0
TELLURIDE,CO,10605414.0
TEMECULA,CA,3734178.0
TEMPE,AZ,14597722.0
TEMPERANCE,MI,1248310.0
TEMPLE,GA,621990.0
TEMPLE,NH,623990.0
TEMPLE,PA,1613299.0
TEMPLE,TX,6306329.0
TEMPLE CITY,CA,2747819.0
TEMPLE HILLS,MD,1611409.0
TEMPLE TERR,FL,7697859.0
TEMPLETON,CA,1432300.0
TENAFLY,NJ,1511809.0
TENANTS HARBOR,ME,611710.0
TENANTS HBR,ME,621910.0
TENINO,WA,1614039.0
TEQUESTA,FL,611710.0
TERRA ALTA,WV,1246010.0
TERRE HAUTE,IN,17107246.0
TERRYVILLE,CT,1236120.0
TETERBORO,NJ,4105628.0
TETON VILLAGE,WY,611710.0
TEWKSBURY,MA,2954318.0
TEXARKANA,AR,2238020.0
TEXARKANA,TX,3747008.0
TEXAS CITY,TX,3926309.0
THE DALLES,OR,2406820.0
THE PLAINS,OH,453310.0
THE PLAINS,VA,2985911.0
THE VILLAGES,FL,900099.0
THE WOODLANDS,TX,13024124.0
THEODORE,AL,900099.0
THETFORD CTR,VT,900099.0
THIBODAUX,LA,2238189.0
THIEF RIVER FALLS,MN,623000.0
THIEF RVR FLS,MN,900099.0
THIELLS,NY,711110.0
THOMAS,WV,623000.0
THOMASTON,CT,1522009.0
THOMASTON,GA,2145401.0
THOMASVILLE,AL,900099.0
THOMASVILLE,GA,2772709.0
THOMASVILLE,NC,2424510.0
THOMPSON FLS,MT,480000.0
THOMPSONS STN,TN,2481830.0
THOMPSONTOWN,PA,621910.0
THONOTOSASSA,FL,1223310.0
THOREAU,NM,621610.0
THORNDALE,PA,624310.0
THORNTON,CO,4815941.0
THORNTON,PA,900099.0
THORP,WI,621300.0
THORSBY,AL,624310.0
THOUSAND OAKS,CA,7756180.0
THRALL,TX,111000.0
THREE LAKES,WI,611710.0
THREE OAKS,MI,2233119.0
THREE RIVERS,CA,900099.0
THREE RIVERS,MI,3038820.0
THURMONT,MD,1427890.0
TIBURON,CA,1511798.0
TICONDEROGA,NY,1867010.0
TIDIOUTE,PA,1522009.0
TIERRA VERDE,FL,713990.0
TIFFIN,IA,711210.0
TIFFIN,OH,5667739.0
TIFTON,GA,2962318.0
TIGARD,OR,8706006.0
TIJERAS,NM,900099.0
TILDEN,TX,1800198.0
TILGHMAN,MD,1223310.0
TILLAMOOK,OR,900099.0
TILTON,NH,1800198.0
TILTONSVILLE,OH,621910.0
TIMONIUM,MD,1712999.0
TINLEY PARK,IL,4787830.0
TINTON FALLS,NJ,1234911.0
TIOGA,ND,1243020.0
TIOGA,PA,900099.0
TIPP CITY,OH,1240410.0
TIPTONVILLE,TN,621111.0
TIRE HILL,PA,900099.0
TISHOMINGO,OK,611710.0
TISKILWA,IL,111000.0
TITONKA,IA,623000.0
TITUSVILLE,FL,2300350.0
TITUSVILLE,NJ,1800198.0
TITUSVILLE,PA,1422319.0
TIVERTON,RI,711300.0
TIVOLI,NY,812300.0
TOANO,VA,721000.0
TOBACCOVILLE,NC,611600.0
TOBYHANNA,PA,1621909.0
TOCCOA,GA,3025110.0
TOK,AK,485000.0
TOLEDO,IA,900099.0
TOLEDO,OH,64533527.0
TOLLAND,CT,2599900.0
TOLLESBORO,KY,900099.0
TOLLESON,AZ,524298.0
TOLONO,IL,624410.0
TOLUCA LAKE,CA,1800198.0
TOMAH,WI,5718988.0
TOMAHAWK,WI,999999.0
TOMALES,CA,611600.0
TOMBALL,TX,3312009.0
TOMS RIVER,NJ,9110952.0
TONAWANDA,NY,4761707.0
TONEY,AL,621910.0
TONOPAH,NV,712110.0
TOPANGA,CA,2222889.0
TOPEKA,IN,900099.0
TOPEKA,KS,46205895.0
TOPPENISH,WA,900099.0
TOPSFIELD,MA,813212.0
TOPSHAM,ME,611600.0
TOPTON,PA,3944697.0
TOQUERVILLE,UT,621420.0
TORONTO,OH,900099.0
TORRANCE,CA,12784240.0
TORREY,UT,900099.0
TORRINGTON,CT,10349707.0
TORRINGTON,WY,1062220.0
TOTOWA,NJ,621610.0
TOWANDA,PA,1245490.0
TOWNSEND,DE,1338350.0
TOWNSEND,TN,2325589.0
TOWNSEND,WI,621910.0
TOWNVILLE,PA,621910.0
TOWSON,MD,11816975.0
TRACY,CA,2123239.0
TRACY,MN,1246320.0
TRAFALGAR,IN,1800198.0
TRAPPE,PA,621910.0
TRAVELERS RST,SC,1611229.0
TRAVERSE CITY,MI,16878866.0
TREMPEALEAU,WI,611710.0
TRENTON,FL,110000.0
TRENTON,GA,1524199.0
TRENTON,MI,1335200.0
TRENTON,MO,622110.0
TRENTON,NJ,19693698.0
TRESCOTT TWP,ME,611710.0
TREVOR,WI,624190.0
TREVOSE,PA,624110.0
TREXLERTOWN,PA,1900098.0
TRIADELPHIA,WV,621910.0
TRIANGLE,VA,983110.0
TRIBUNE,KS,621110.0
TRIMONT,MN,445100.0
TRINIDAD,CO,4227807.0
TRINITY,TX,900099.0
TRONA,CA,713990.0
TROTWOOD,OH,531390.0
TROUP,TX,611600.0
TROUT,LA,813110.0
TROUT LAKE,WA,900099.0
TROUT RUN,PA,1431219.0
TROY,AL,3388309.0
TROY,IL,900099.0
TROY,MI,19200794.0
TROY,MO,1167300.0
TROY,MT,721210.0
TROY,NC,2493429.0
TROY,NY,19845193.0
TROY,OH,6123348.0
TROY,PA,713990.0
TRUCKEE,CA,5545195.0
TRUMANSBURG,NY,2864599.0
TRUMBULL,CT,5349928.0
TRURO,MA,2373050.0
TRUSSVILLE,AL,2135710.0
TRYON,NC,6579097.0
TUALATIN,OR,2424298.0
TUBA CITY,AZ,1561210.0
TUCKAHOE,NY,711300.0
TUCKER,GA,2859799.0
TUCKERTON,NJ,1233620.0
TUCSON,AZ,73379276.0
TUCUMCARI,NM,611710.0
TUKWILA,WA,5779169.0
TULALIP,WA,519100.0
TULARE,CA,1887124.0
TULIA,TX,1245520.0
TULLAHOMA,TN,453310.0
TULLY,NY,904431.0
TULSA,OK,69349210.0
TUMWATER,WA,3052518.0
TUNICA,MS,611710.0
TUNNELTON,WV,900099.0
TUOLUMNE,CA,541900.0
TUPELO,MS,6945848.0
TUPPER LAKE,NY,1857720.0
TURLOCK,CA,2243912.0
TURNERS FALLS,MA,1062220.0
TURNERSVILLE,NJ,711510.0
TURTLE CREEK,PA,1729610.0
TURTLE LAKE,ND,623990.0
TUSCALOOSA,AL,8650907.0
TUSTIN,CA,8351923.0
TUTTLE,ND,900099.0
TUTWILER,MS,531190.0
TWIN BRIDGES,MT,2148719.0
TWIN FALLS,ID,6988360.0
TWIN LAKES,WI,621910.0
TWINBURG,OH,532000.0
TWINSBURG,OH,3311917.0
TWISP,WA,2575280.0
TWN AND CNTRY,MO,611600.0
TWO HARBORS,MN,4378898.0
TWO RIVERS,WI,3747898.0
TWP WASHINTON,NJ,611710.0
TYBEE ISLAND,GA,611110.0
TYLER,TX,18542836.0
TYLERSPORT,PA,900099.0
TYRONE,NY,900099.0
TYRONE,PA,1611399.0
TYSONS,VA,900099.0
UKIAH,CA,6871942.0
ULSTER,PA,900099.0
UNCASVILLE,CT,621910.0
UNICOI,TN,624110.0
UNION,IL,713990.0
UNION,MO,900099.0
UNION,MS,1233700.0
UNION,NJ,5658237.0
UNION,WA,624100.0
UNION BRIDGE,MD,900099.0
UNION CITY,CA,6158469.0
UNION CITY,GA,900099.0
UNION CITY,IN,611710.0
UNION CITY,NJ,4005698.0
UNION CITY,PA,621910.0
UNION GROVE,AL,621910.0
UNION POINT,GA,812900.0
UNION SPRINGS,AL,611600.0
UNIONDALE,NY,525100.0
UNIONTOWN,OH,1844710.0
UNIONTOWN,PA,2857298.0
UNIONVILLE,CT,531110.0
UNIONVILLE,MO,900099.0
UNIONVILLE,NY,921130.0
UNIONVILLE,PA,3865258.0
UNIOPOLIS,OH,561700.0
UNITY,ME,1273520.0
UNIVERSAL,IN,900099.0
UNIVERSAL CTY,TX,561730.0
UNIVERSITY,MS,611710.0
UNIVERSITY CY,MO,1235520.0
UNIVERSITY PK,IL,624410.0
UNIVERSITY PK,PA,511110.0
UNIVERSITY PL,WA,611710.0
UNIVERSITY PLACE,WA,561000.0
UPLAND,CA,10778265.0
UPPER DARBY,PA,4704839.0
UPPER MARLBORO,MD,233000.0
UPPER NYACK,NY,900099.0
UPPER SANDSKY,OH,2421808.0
UPPER SANDUSKY,OH,900099.0
UPPERVILLE,VA,1854000.0
UPPR BLCK EDY,PA,713990.0
UPPR CHICHSTR,PA,624410.0
UPPR MARLBORO,MD,7348324.0
UPR MONTCLAIR,NJ,713990.0
URBANA,IL,8739657.0
URBANA,OH,2954308.0
URBANDALE,IA,4644407.0
URBANNA,VA,2124440.0
USK,WA,531120.0
UTICA,NY,30575785.0
UVALDE,TX,900099.0
UWCHLAND,PA,711210.0
VACAVILLE,CA,1800198.0
VACHERIE,LA,1524199.0
VAIL,CO,5417958.0
VALATIE,NY,1333020.0
VALDESE,NC,1183510.0
VALDEZ,AK,2770319.0
VALDOSTA,GA,4548748.0
VALE,NC,712120.0
VALE,SD,900099.0
VALENCIA,CA,6395118.0
VALENCIA,PA,1246000.0
VALENTINE,AZ,900099.0
VALHALLA,NY,6743629.0
VALLECITO,CA,424000.0
VALLEJO,CA,6608580.0
VALLEY,AL,813312.0
VALLEY CENTER,CA,1521499.0
VALLEY CITY,ND,2495710.0
VALLEY COTTEGE,NY,900099.0
VALLEY FORGE,PA,1511809.0
VALLEY GROVE,WV,922160.0
VALLEY SPGS,CA,611600.0
VALLEY STREAM,NY,1325590.0
VALLEY VIEW,OH,616000.0
VALLEY VILLAGE,CA,561700.0
VALPARAISO,FL,1325700.0
VALPARAISO,IN,9052048.0
VALRICO,FL,2426989.0
VAN BUREN,AR,2147309.0
VAN ETTEN,NY,900099.0
VAN NUYS,CA,6316528.0
VAN VLECK,TX,611430.0
VAN WERT,OH,6462985.0
VANCEBURG,KY,812990.0
VANCOUVER,WA,24872111.0
VANDERBILT,MI,1345110.0
VANDERGRIFT,PA,1524089.0
VARNVILLE,SC,531120.0
VASHON,WA,5089529.0
VELVA,ND,623000.0
VENICE,CA,4713059.0
VENICE,FL,4111439.0
VENTNOR,NJ,531110.0
VENTURA,CA,17475177.0
VENUS,FL,531110.0
VERDUGO CITY,CA,900099.0
VERGENNES,VT,2053199.0
VERMILION,OH,621400.0
VERMILLION,SD,5316616.0
VERNON,CA,900099.0
VERNON,CT,1016110.0
VERNON,NY,110000.0
VERNON,TX,2694688.0
VERNON,VT,623000.0
VERNON HILLS,IL,1235700.0
VERNON ROCKVILLE,CT,713990.0
VERO BEACH,FL,8767139.0
VERONA,NJ,621610.0
VERONA,NY,611710.0
VERONA,PA,1336990.0
VERONA,WI,5095621.0
VERSAILLES,IN,449110.0
VERSAILLES,KY,2134809.0
VERSAILLES,MO,621400.0
VESPER,WI,900099.0
VESTAL,NY,2767529.0
VESTAVIA,AL,1611399.0
VESTAVIA HILLS,AL,711210.0
VESTAVIA HLS,AL,3520729.0
VEVAY,IN,3047599.0
VIAN,OK,1800198.0
VIBORG,SD,1342110.0
VICKSBURG,MI,624120.0
VICKSBURG,MS,3321627.0
VICTOR,CO,611710.0
VICTOR,NY,3757608.0
VICTORIA,TX,4777569.0
VICTORIA,VA,900099.0
VICTORVILLE,CA,2337408.0
VIDALIA,GA,721310.0
VIENNA,IL,623000.0
VIENNA,MD,519100.0
VIENNA,OH,900099.0
VIENNA,VA,17335210.0
VILAS,NC,900099.0
VILLA GROVE,CO,721210.0
VILLA PARK,IL,611710.0
VILLA RICA,GA,541900.0
VILLANOVA,PA,900099.0
VILLE PLATTE,LA,1684720.0
VILONIA,AR,999999.0
VINALHAVEN,ME,621400.0
VINCENNES,IN,7180684.0
VINCENTOWN,NJ,621910.0
VINELAND,NJ,5516069.0
VINEYARD HVN,MA,9031475.0
VINITA,OK,1062780.0
VINTON,IA,623990.0
VINTON,VA,2065909.0
VIOLA,ID,531120.0
VIRGINIA,IL,518210.0
VIRGINIA,MN,4281409.0
VIRGINIA BCH,VA,27493068.0
VIRGINIA BEACH,VA,2235809.0
VIRGINIA CITY,NV,1511809.0
VIROQUA,WI,2955298.0
VISALIA,CA,8650690.0
VISTA,CA,5722098.0
VLY COTTAGE,NY,2308500.0
VOLCANO,HI,1424912.0
VONORE,TN,713990.0
VOORHEES,NJ,4293908.0
VOORHEESVILLE,NY,900099.0
W BARNSTABLE,MA,2301170.0
W BLOOMFIELD,MI,1235590.0
W CARROLLTON,OH,623990.0
W COXSACKIE,NY,1062220.0
W FALMOUTH,MA,110000.0
W FRANKFORT,IL,900099.0
W GREENWICH,RI,1239209.0
W HAMPTON BCH,NY,2511388.0
W HEMPSTEAD,NY,524298.0
W HOLLYWOOD,CA,3484888.0
W JEFFERSON,NC,900099.0
W LAFAYETTE,IN,5231117.0
W LAFAYETTE,OH,624410.0
W LAKE HILLS,TX,611519.0
W LONG BRANCH,NJ,611110.0
W MELBOURNE,FL,1524409.0
W NEWTON,MA,1247100.0
W PORTSMOUTH,OH,713940.0
W SACRAMENTO,CA,2123239.0
W SAINT PAUL,MN,531390.0
W SAND LAKE,NY,1614089.0
W SOMERVILLE,MA,992311.0
W SPRINGFIELD,MA,2973318.0
W ST PAUL,MN,448000.0
W STOCKBRIDGE,MA,1611209.0
W TERRE HAUTE,IN,900099.0
W VALLEY CITY,UT,5376729.0
W YELLOWSTONE,MT,1426090.0
WABASH,IN,3974308.0
WABASHA,MN,531110.0
WABASSO,FL,611710.0
WABASSO,MN,623000.0
WACO,KY,611710.0
WACO,TX,32497969.0
WACONIA,MN,4717863.0
WADDINGTON,NY,531110.0
WADENA,MN,621400.0
WADESBORO,NC,531120.0
WADING RIVER,NY,3735888.0
WADMALAW IS,SC,624100.0
WADSWORTH,IL,1712999.0
WADSWORTH,OH,2570230.0
WAGENER,SC,541900.0
WAGNER,SD,1155520.0
WAGONER,OK,624200.0
WAHIAWA,HI,2859609.0
WAHOO,NE,900099.0
WAHPETON,ND,2948299.0
WAIANAE,HI,3378499.0
WAIKOLOA,HI,624000.0
WAILUKU,HI,4389419.0
WAIPAHU,HI,1711189.0
WAITE HILL,OH,511120.0
WAITE PARK,MN,1235420.0
WAITSFIELD,VT,3981429.0
WAKE FOREST,NC,3657488.0
WAKEFIELD,MA,2053709.0
WAKEFIELD,RI,2759480.0
WAKITA,OK,623000.0
WALDEN,NY,2334919.0
WALDOBORO,ME,900099.0
WALDORF,MD,5799637.0
WALDRON,AR,624210.0
WALDWICK,NJ,1325590.0
WALES,WI,1713009.0
WALKER,MI,623000.0
WALKER,MN,2049551.0
WALKER,WV,531190.0
WALKERSVILLE,MD,711210.0
WALL,NJ,1713509.0
WALL,PA,515100.0
WALL TOWNSHIP,NJ,2675619.0
WALLA WALLA,WA,8848189.0
WALLACE,KS,900099.0
WALLACE,LA,561520.0
WALLACE,MI,110000.0
WALLACE,NC,453310.0
WALLED LAKE,MI,515100.0
WALLER,TX,2135799.0
WALLINGFORD,CT,4943519.0
WALLINGFORD,PA,900099.0
WALLISVILLE,TX,900099.0
WALLKILL,NY,900099.0
WALLOWA,OR,110000.0
WALNUT,CA,7926456.0
WALNUT CREEK,CA,28813981.0
WALPOLE,MA,3043418.0
WALSENBURG,CO,711130.0
WALTERBORO,SC,624200.0
WALTERVILLE,OR,541900.0
WALTHAM,MA,11729034.0
WALTON,KY,711210.0
WALTON,NE,1235810.0
WALTON,NY,1857210.0
WALWORTH,NY,519100.0
WALWORTH,WI,511190.0
WANAMINGO,MN,623000.0
WANAQUE,NJ,711110.0
WANCHESE,NC,624200.0
WANTAGH,NY,3099620.0
WAPATO,WA,623000.0
WAPPINGERS FALLS,NY,900099.0
WAPPINGERS FL,NY,2700297.0
WAPWALLOPEN,PA,1768118.0
WAR,WV,900099.0
WARBA,MN,531120.0
WARE,MA,1226290.0
WAREHAM,MA,515100.0
WARM SPRINGS,GA,623000.0
WARM SPRINGS,VA,711300.0
WARMINSTER,PA,7376871.0
WARNER,NH,1223310.0
WARNER ROBINS,GA,5928161.0
WARREN,AR,900099.0
WARREN,CT,621910.0
WARREN,IL,621910.0
WARREN,MI,17050257.0
WARREN,MN,2856949.0
WARREN,NH,621910.0
WARREN,NJ,3222618.0
WARREN,OH,6841497.0
WARREN,PA,8477102.0
WARREN,RI,611710.0
WARRENDALE,PA,1794810.0
WARRENSBURG,MO,2249700.0
WARRENSBURG,NY,1141010.0
WARRENSVL HTS,OH,1754420.0
WARRENTON,GA,611600.0
WARRENTON,MO,1524089.0
WARRENTON,NC,900099.0
WARRENTON,OR,110000.0
WARRENTON,VA,2662560.0
WARRINGTON,PA,2770099.0
WARRIOR,AL,812910.0
WARROAD,MN,1614039.0
WARSAW,IN,6393097.0
WARSAW,KY,621400.0
WARSAW,NY,1352099.0
WARSAW,OH,1155100.0
WARSAW,VA,1223310.0
WARTBURG,TN,624100.0
WARWICK,NY,4365849.0
